home_win,away_win,draw,home_possLostAll,away_possLostAll,home_shotFastbreak,away_shotFastbreak,home_lastManTackle,away_lastManTackle,home_totalFinalThirdPasses,away_totalFinalThirdPasses,home_putThrough,away_putThrough,home_accurateGoalKicks,away_accurateGoalKicks,home_aerialLost,away_aerialLost,home_totalLayoffs,away_totalLayoffs,home_interception,away_interception,home_interceptionsInBox,away_interceptionsInBox,home_totalLaunches,away_totalLaunches,home_errorLeadToShot,away_errorLeadToShot,home_effectiveHeadClearance,away_effectiveHeadClearance,home_sixYardBlock,away_sixYardBlock,home_interceptionWon,away_interceptionWon,home_attemptedTackleFoul,away_attemptedTackleFoul,home_crosses18yardplus,away_crosses18yardplus,home_attemptsConcededIbox,away_attemptsConcededIbox,home_attFastbreak,away_attFastbreak,home_finalThirdEntries,away_finalThirdEntries,home_possWonAtt3rd,away_possWonAtt3rd,home_attemptsObox,away_attemptsObox,home_duelLost,away_duelLost,home_wonContest,away_wonContest,home_accurateFreekickCross,away_accurateFreekickCross,home_openPlayPass,away_openPlayPass,home_possWonMid3rd,away_possWonMid3rd,home_totalFwdZonePass,away_totalFwdZonePass,home_totalPass,away_totalPass,home_accuratePass,away_accuratePass,home_saves,away_saves,home_possWonDef3rd,away_possWonDef3rd,home_attemptsIbox,away_attemptsIbox,home_touches,away_touches,home_accurateLaunches,away_accurateLaunches,home_headClearance,away_headClearance,home_effectiveBlockedCross,away_effectiveBlockedCross,home_attOpenplay,away_attOpenplay,home_fwdPass,away_fwdPass,home_backwardPass,away_backwardPass,home_totalFastbreak,away_totalFastbreak,home_touchesInOppBox,away_touchesInOppBox,home_shotOffTarget,away_shotOffTarget,home_attCorner,away_attCorner,home_blockedPass,away_blockedPass,home_accurateBackZonePass,away_accurateBackZonePass,home_possessionPercentage,away_possessionPercentage,home_totalCornersIntobox,away_totalCornersIntobox,home_totalThroughBall,away_totalThroughBall,home_overrun,away_overrun,home_wonTackle,away_wonTackle,home_totalClearance,away_totalClearance,home_attSetpiece,away_attSetpiece,home_penAreaEntries,away_penAreaEntries,home_ballRecovery,away_ballRecovery,home_cornerTaken,away_cornerTaken,home_cornerTaken,away_cornerTaken,home_fouledFinalThird,away_fouledFinalThird,home_dispossessed,away_dispossessed
1,0,0,122.7585714,126.0921429,0.376428571,0.343571429,0.003571429,0.017857143,154.325,121.4064286,14.09857143,15.93285714,4.156428571,4.840714286,15.89785714,13.78642857,5.521428571,5.071428571,8.738571429,10.39,0.907142857,1.029285714,10.435,14.41357143,0.397857143,0.338571429,8.654285714,10.86428571,0.734285714,0.304285714,8.738571429,10.39,4.666428571,6.092857143,3.24,3.148571429,7.438571429,7.575714286,0.376428571,0.343571429,58.23928571,50.35214286,3.902857143,4.718571429,4.54,4.875714286,46.97642857,47.66714286,8.602142857,9.060714286,0.231428571,0.210714286,530.01,421.0878571,20.69428571,22.11285714,314.9464286,241.6085714,551.2028571,441.4471429,479.2535714,360.2192857,2.633571429,2.971428571,20.505,24.96357143,8.279285714,8.377857143,729.7771429,621.8521429,2.142142857,3.220714286,8.654285714,10.86428571,1.351428571,1.71,8.942142857,9.594285714,160.1007143,146.1685714,86.055,69.98571429,0.387142857,0.350714286,25.13214286,22.87142857,4.332857143,4.911428571,2.211428571,1.989285714,14.09857143,15.93285714,236.1064286,194.26,58.50628571,46.79621429,5.576428571,4.77,1.149285714,0.490714286,1.027142857,1.173571429,6.485,9.394285714,16.87071429,19.41285714,0.42,0.855,29.40642857,27.85,52.87928571,57.89,7.05,5.549285714,7.05,5.549285714,2.059285714,1.522857143,8.393571429,7.617142857
1,0,0,132.6993432,137.925,0.142692939,0.635714286,0.018390805,0.010714286,123.7566502,178.1428571,14.59408867,17.77142857,4.224137931,4.871428571,17.81921182,16.68928571,5.094581281,7.907142857,10.71921182,8.767857143,1.672249589,0.692857143,18.60377668,11.49642857,0.358784893,0.139285714,10.54006568,8.342857143,0.579967159,1.064285714,10.71921182,8.767857143,4.959605911,6.707142857,6.554515599,4.153571429,9.350410509,5.464285714,0.142692939,0.635714286,54.01198686,56.27857143,4.381773399,5.017857143,4.48456486,5.696428571,49.38489327,54.01785714,8.706896552,9.939285714,0.606568144,0.189285714,360.2715928,619.8857143,20.4228243,24.79642857,236.479803,356.4071429,387.9898194,637.3214286,306.7308703,552.5357143,3.596880131,2.053571429,25.06617406,24.13214286,8.823973727,10.67857143,585.4292282,827.3428571,4.877339901,2.292857143,10.54006568,8.342857143,1.617569787,1.414285714,9.096715928,12.63214286,144.927422,181.9642857,59.95878489,103.1892857,0.149589491,0.660714286,22.95615764,32.01785714,5.010344828,5.432142857,1.80410509,2.335714286,14.59408867,17.77142857,149.7908046,273.225,44.60226601,61.88642857,4.430049261,5.532142857,0.396880131,1.017857143,1.510837438,1.310714286,7.00771757,8.703571429,22.02528736,14.68571429,1.568965517,0.753571429,30.27996716,32.25714286,58.14006568,60.28928571,5.454351396,6.096428571,5.454351396,6.096428571,2.593760263,1.778571429,7.708538588,8.907142857
0,1,0,145.5331092,125.6714286,0.185210084,0.664285714,0.111764706,0.103571429,124.137479,83.22142857,15.38689076,14.97142857,5.499495798,5.828571429,17.94689076,16.12142857,6.046890756,3.671428571,10.54168067,10.32142857,1.166554622,0.992857143,16.04285714,17.85714286,0.142016807,0.189285714,9.953109244,13.725,0.230252101,0.214285714,10.54168067,10.32142857,6.517310924,5.685714286,5.178319328,5.414285714,7.163361345,9.503571429,0.185210084,0.664285714,56.17210084,41.8,3.749915966,2.460714286,5.075966387,4.046428571,54.47529412,47.84642857,11.46789916,9.235714286,0.051764706,0.364285714,471.8766387,342.2678571,23.43630252,18.27857143,258.8645378,188.1535714,495.4847059,363.9142857,408.9231933,285.3821429,2.652941176,3.567857143,23.87361345,27.85357143,6.673277311,6.775,688.7023529,549.7464286,3.77512605,4.475,9.953109244,13.725,2.13092437,1.603571429,8.500168067,7.121428571,160.3442017,137.7714286,79.15663866,53.81785714,0.194621849,0.675,23.11008403,16.20357143,4.757142857,3.935714286,1.347731092,0.989285714,15.38689076,14.97142857,230.6922689,167.3821429,52.48885714,38.47392857,4.40789916,3.532142857,0.64487395,1.032142857,1.750588235,1.35,9.473445378,7.717857143,19.60957983,26.09642857,0.902857143,1.153571429,30.77445378,22.88928571,57.4189916,56.16785714,4.721680672,3.978571429,4.721680672,3.978571429,1.842184874,2.264285714,11.26033613,7.125
1,0,0,146.3577922,144.8257143,0.469350649,0.546593407,0.011363636,0.009230769,118.6396104,97.95582418,16.19298701,12.88615385,5.769935065,3.865714286,16.00655844,18.57208791,5.689090909,4.124175824,10.16675325,11.49120879,0.821038961,1.654725275,14.93214286,21.10461538,0.582532468,0.334945055,9.534090909,11.14307692,0.372012987,0.196043956,10.16675325,11.49120879,6.72461039,5.64989011,4.957272727,3.141098901,8.110974026,10.02791209,0.469350649,0.546593407,48.14097403,52.9767033,3.667792208,3.905714286,5.003246753,4.43978022,52.59948052,54.13692308,8.661103896,7.855604396,0.438831169,0.756923077,430.6908442,278.3136264,22.81506494,21.43208791,230.5777273,194.3415385,454.8437013,304.2610989,362.5107143,214.5887912,3.248181818,4.689450549,28.45175325,27.69978022,7.998636364,6.375164835,653.5083766,497.1342857,2.983376623,4.30967033,9.534090909,11.14307692,1.804025974,1.694725275,10.2462987,7.012967033,158.1961688,139.2762637,66.09967532,47.5,0.540714286,0.63032967,21.95668831,18.1621978,4.539415584,4.620659341,1.689090909,1.045054945,16.19298701,12.88615385,215.6591558,103.9841758,55.62857143,38.55265934,5.465584416,4.252087912,1.326428571,0.395164835,1.545194805,1.501978022,11.77448052,8.617582418,18.91454545,21.68395604,0.555584416,1.133626374,31.02337662,26.07978022,62.86324675,61.81868132,6.331038961,4.994285714,6.331038961,4.994285714,1.963961039,2.902637363,8.181038961,9.951868132
0,1,0,143.5364286,144.9278571,0.2,0.827857143,0.077857143,0.007142857,161.6157143,122.965,17.45,20.07071429,3.381428571,5.576428571,16.11357143,16.37214286,5.755714286,7.375,10.75142857,8.85,0.802857143,0.813571429,11.88357143,15.255,0.131428571,0.472857143,8.071428571,8.563571429,0.425,0.196428571,10.75142857,8.85,7.307857143,7.040714286,4.817142857,3.397857143,5.896428571,10.18857143,0.2,0.827857143,66.07,49.55785714,5.26,3.57,6.515714286,4.535,52.14,55.69357143,9.394285714,10.60642857,0.394285714,0.245,509.2271429,486.3635714,27.19357143,25.44785714,330.5107143,269.4342857,530.6535714,509.835,440.6385714,418.0021429,1.768571429,4.042142857,24.65571429,26.27428571,9.610714286,7.615,722.5992857,704.5042857,2.642142857,3.200714286,8.071428571,8.563571429,0.76,1.207142857,12.31071429,9.076428571,160.9392857,168.2757143,83.70928571,77.70071429,0.257142857,1.093571429,26.89,22.11857143,5.832857143,4.416428571,1.837857143,1.510714286,17.45,20.07071429,197.8185714,225.4528571,56.79792857,53.71242857,5.996428571,4.524285714,1.754285714,1.255714286,1.789285714,1.425,11.03571429,10.56214286,14.43285714,17.25785714,0.752857143,0.463571429,32.46142857,26.34357143,63.18714286,62.29571429,7.157857143,4.926428571,7.157857143,4.926428571,2.741428571,2.225,7.825714286,9.661428571
1,0,0,141.8235714,138.5685714,1.169285714,0.427857143,0.145714286,0.067142857,188.425,94.31714286,16.495,17.00428571,4.602142857,4.086428571,14.81428571,17.12428571,5.8,5.878571429,9.051428571,11.97285714,0.544285714,1.973571429,12.03642857,20.11785714,0.420714286,0.240714286,8.421428571,9.932142857,0.517142857,0.285714286,9.051428571,11.97285714,6.088571429,5.425,5.737857143,3.053571429,6.504285714,10.89928571,1.169285714,0.427857143,67.57285714,44.94357143,5.397857143,3.802857143,5.688571429,3.598571429,51.93142857,52.38214286,9.119285714,10.43785714,0.323571429,0.412142857,605.8307143,320.4028571,28.38928571,18.08714286,386.2621429,202.8242857,624.9264286,347.1464286,536.9992857,258.93,2.675,2.579285714,24.54071429,28.65857143,12.54571429,6.525714286,816.4542857,539.3928571,3.184285714,5.084285714,8.421428571,9.932142857,1.422142857,1.354285714,13.39357143,6.951428571,178.72,143.3692857,87.61857143,54.98928571,1.516428571,0.581428571,37.49357143,19.31214286,6.415,3.410714286,3.104285714,1.615714286,16.495,17.00428571,237.8264286,134.0557143,61.81264286,37.36878571,5.545,4.052142857,2.07,0.345,1.474285714,1.577142857,9.657857143,10.51357143,18.15285714,21.62642857,0.469285714,0.858571429,38.32928571,21.01,64.68785714,58.29,7.194285714,4.726428571,7.194285714,4.726428571,1.660714286,2.272142857,8.853571429,9.774285714
1,0,0,119.23,130.2242857,0.452857143,0.267142857,0.082142857,0.070714286,201.4557143,99.78857143,15.28428571,15.98642857,3.139285714,4.819285714,14.02285714,15.92785714,8.190714286,5.060714286,8.255714286,10.075,0.559285714,0.882857143,9.22,18.46714286,0.315714286,0.377142857,6.728571429,10.91714286,0.452857143,0.214285714,8.255714286,10.075,5.75,5.741428571,4.992857143,3.907857143,5.195,8.426428571,0.452857143,0.267142857,61.72928571,47.53428571,5.64,3.229285714,5.731428571,3.633571429,49.77071429,49.36857143,11.41785714,9.357857143,0.470714286,0.291428571,648.5007143,383.7521429,26.42214286,21.69857143,419.9071429,212.48,668.0485714,405.9728571,599.05,322.8364286,2.075,2.679285714,20.74071429,27.355,10.89071429,7.505714286,845.1121429,589.055,2.13,4.644285714,6.728571429,10.91714286,1.122857143,1.849285714,12.70785714,7.51,165.8985714,144.6707143,114.1042857,64.98357143,0.463571429,0.270714286,35.31785714,18.10142857,6.427857143,4.395,1.825,1.877857143,15.28428571,15.98642857,249.815,186.2085714,64.28192857,42.68128571,4.357142857,4.334285714,1.863571429,0.879285714,1.609285714,1.417142857,7.638571429,11.31642857,12.445,20.68642857,0.778571429,0.701428571,33.07642857,24.46142857,58.96214286,60.64642857,6.137857143,4.633571429,6.137857143,4.633571429,2.529285714,1.734285714,10.30142857,8.608571429
1,0,0,144.994148,153.1214286,0.350946644,0.121428571,0.009638554,0.014285714,146.4537005,127.85,14.8858864,13.65714286,2.429948365,3.878571429,21.86815835,26.57857143,4.14302926,4.385714286,7.798967298,9.689285714,1.393287435,1.060714286,21.4242685,30.45714286,0.191049914,0.114285714,8.866953528,12.44642857,0.427194492,0.203571429,7.798967298,9.689285714,5.467986231,4.939285714,6.011531842,7.107142857,7.974010327,10.01071429,0.350946644,0.121428571,59.15869191,69.18928571,3.976075731,5.253571429,2.963855422,3.410714286,54.99879518,58.88214286,9.497590361,5.057142857,0.353184165,0.589285714,408.7442341,339.7571429,21.47555938,25.05714286,275.4965577,248.575,431.4036145,363.9142857,336.1333907,261.2535714,3.332358003,2.603571429,23.85111876,23.18214286,6.516351119,7.207142857,608.2593804,544.2321429,4.279001721,8.882142857,8.866953528,12.44642857,1.735283993,2.414285714,6.791222031,7.117857143,154.1690189,150.75,71.07745267,63.08214286,0.360585198,0.121428571,19.15542169,19.51428571,3.765576592,5.1,1.699655766,1.757142857,14.8858864,13.65714286,154.5251291,114.4785714,47.53922547,42.7175,4.306196213,4.789285714,0.484681583,0.196428571,1.603786575,1.232142857,9.670223752,6.917857143,17.83253012,23.57857143,0.394664372,1.114285714,29.06574871,33.28214286,58.40017212,61.66071429,5.149225473,4.939285714,5.149225473,4.939285714,1.929432014,1.671428571,8.421342513,8.078571429
1,0,0,150.0178571,150.99,0.675,0.225,0.085,0.175,129.4978571,114.7357143,17.96642857,21.19357143,3.889285714,4.24,19.13357143,22.06357143,5.748571429,5.067142857,11.43428571,10.59714286,1.164285714,1.162857143,21.50142857,18.32642857,0.253571429,0.25,11.32071429,9.565714286,0.217857143,0.195,11.43428571,10.59714286,4.962857143,6.15,5.124285714,3.412857143,7.030714286,9.109285714,0.675,0.225,54.83214286,52.98642857,3.147857143,5.172142857,5.007857143,4.665,52.40142857,63.43857143,11.23928571,9.005,0.180714286,0.303571429,418.9064286,412.7364286,24.63142857,27.23071429,282.5128571,248.8592857,440.305,435.4185714,344.8192857,341.1735714,2.609285714,3.427857143,28.29071429,23.07785714,8.352142857,6.691428571,638.86,637.4378571,5.15,4.154285714,11.32071429,9.565714286,2.120714286,1.454285714,10.14285714,7.877142857,164.4278571,157.4985714,64.58071429,68.39928571,0.813571429,0.232142857,22.865,21.21642857,5.372857143,4.573571429,1.593571429,1.659285714,17.96642857,21.19357143,151.3192857,178.6964286,48.881,49.93471429,4.214285714,5.34,0.748571429,0.592857143,1.540714286,1.902142857,8.595,10.25142857,20.82785714,19.815,0.629285714,0.71,29.87571429,27.00857143,63.06571429,61.66357143,4.769285714,5.686428571,4.769285714,5.686428571,1.942142857,2.227142857,8.325714286,10.98357143
0,1,0,134.8771429,138.7664286,0.872875226,0.178571429,0.156745027,0.142142857,108.6973237,169.8235714,16.23037975,16.90428571,4.679529837,4.230714286,17.87370705,12.19142857,6.096455696,6.685714286,12.23996383,8.424285714,1.193200723,0.659285714,16.90875226,9.569285714,0.221338156,0.330714286,10.72925859,7.214285714,0.257251356,0.421428571,12.23996383,8.424285714,6.072983725,6.131428571,3.305858951,5.317142857,6.945605787,7.140714286,0.872875226,0.178571429,46.51721519,59.59571429,2.616672694,4.239285714,4.134068716,5.778571429,54.80329114,50.05928571,10.76842676,11.54142857,0.956202532,0.462857143,435.3049548,536.4228571,20.22708861,28.20071429,249.0498734,337.4478571,457.4500181,558.7921429,373.9267631,473.5014286,3.14517179,3.243571429,31.68632911,25.07357143,7.964846293,7.947142857,649.1180108,749.155,3.600759494,1.972857143,10.72925859,7.214285714,1.704629295,0.968571429,8.398444846,10.36857143,155.4759855,174.0907143,75.25034358,79.14857143,0.890596745,0.285714286,20.85421338,25.98357143,4.362097649,4.834285714,1.489873418,1.264285714,16.23037975,16.90428571,199.1946474,216.6592857,48.86678843,57.61057143,3.946039783,4.257142857,0.828209765,0.949285714,1.698770344,1.427142857,9.979746835,9.371428571,19.00589512,14.39571429,1.391754069,0.696428571,22.83414105,30.655,61.7239783,63.33428571,5.519385172,5.155714286,5.519385172,5.155714286,2.199312839,2.979285714,9.388896926,10.53642857
